reviewId,userName,content,score,at,replyContent,repliedAt,clean_text,cluster,theme,sentiment_score,sentiment
9e19fb23-db3f-4616-96cd-a637f5d84f5c,Karen Johnson,brilliant site taking a break from it,5,2025-05-26 10:47:58,,,brilliant site taking a break from it,0,Product Quality & Value,0.9176974296569824,POSITIVE
4d127f74-559e-4960-977d-c66c285263d8,Niño Ceezar Francia,stop teasing people with your game only to share your damn app. be true then we will buy. your items are good. but your credibility as an online selling app isn't good with your stupid promotional games. stop it. palagi na langbmay nagsesend ng links nyo dahil sa Games nyo. stop it!,1,2025-05-26 10:24:47,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-26 21:50:06,stop teasing people with your game only to share your damn app be true then we will buy your items are good but your credibility as an online selling app isnt good with your stupid promotional games stop it palagi na langbmay nagsesend ng links nyo dahil sa games nyo stop it,2,App Experience & Ads,-0.9039140343666077,NEGATIVE
a3c84819-838e-4c0b-8b24-eb1e335ff32c,Sarah Randall,"uninstalled because of adverts. I have shopped with shein on a couple of occasions and spent more than I should but the ridiculous amount of adverts that auto load the app if you hit a fake close button, accidently click the advert when trying to press on the legitimate close button... has meant that I have uninstalled and will never ever shop work then again it's that annoying. well done you lost a customer in the hopes of gaining a new one.",1,2025-05-26 10:13:46,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-26 06:16:32,uninstalled because of adverts i have shopped with shein on a couple of occasions and spent more than i should but the ridiculous amount of adverts that auto load the app if you hit a fake close button accidently click the advert when trying to press on the legitimate close button has meant that i have uninstalled and will never ever shop work then again its that annoying well done you lost a customer in the hopes of gaining a new one,2,App Experience & Ads,-0.8546766638755798,NEGATIVE
d3779509-72f1-4f1f-ad04-0aff21a06e49,Faten _yas,"I just hope that delivery to Iraq is provided, there will be many people who want to buy from the site",5,2025-05-26 09:22:20,,,i just hope that delivery to iraq is provided there will be many people who want to buy from the site,1,Order & Delivery Issues,0.5319498181343079,POSITIVE
2bd3e266-e456-44fc-83db-8272073bcaf6,Josh Hyde,love this company,5,2025-05-26 09:07:50,,,love this company,0,Product Quality & Value,0.9710704684257507,POSITIVE
fd4ba3ee-5c73-45e0-a2de-ae43804f1fde,Grace Colango,"Hey SheIn, Why is that everytime I feed my dog it only adds up .01% r u kidding me😭 this is so unfaaaairrr, please fix it😭😭😭😭",3,2025-05-26 08:18:25,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-26 21:58:38,hey shein why is that everytime i feed my dog it only adds up 01 r u kidding me this is so unfaaaairrr please fix it,1,Order & Delivery Issues,-0.9241779446601868,NEGATIVE
4b79c206-bafe-4e86-a7c7-b9ff76196067,jason samuel,the points do take off money nice stuff on shein,5,2025-05-26 07:12:14,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-04-16 21:36:49,the points do take off money nice stuff on shein,0,Product Quality & Value,0.8840125203132629,POSITIVE
f4bb94a2-3314-4681-8197-bef2542dc0a3,Cute.,It Is the best shein,5,2025-05-26 07:02:03,,,it is the best shein,0,Product Quality & Value,0.9760028719902039,POSITIVE
1709a0d3-da47-4e15-b329-74a5d6c12da6,E Courtney,"Your prices are so confusing now! please go back to how things used to be, where the customer added a product to the basket at the price showing, & then added the voucher manually for the discount. Now, the prices constantly fluctuate, with Shein adding vouchers automatically, but also removing them if you don't meet the criteria, so when you reach checkout, the items u have are more expensive than the price you added them! it's crazy 🤪",2,2025-05-26 05:38:16,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-26 22:02:36,your prices are so confusing now please go back to how things used to be where the customer added a product to the basket at the price showing  then added the voucher manually for the discount now the prices constantly fluctuate with shein adding vouchers automatically but also removing them if you dont meet the criteria so when you reach checkout the items u have are more expensive than the price you added them its crazy,1,Order & Delivery Issues,-0.7983541488647461,NEGATIVE
b214b5f1-abba-474c-92a8-d72a336db5c7,Denise o' Sullivan,It's a terrible app. It keeps crashing! You would be better off using the online site.,1,2025-05-26 05:32:53,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-26 22:03:01,its a terrible app it keeps crashing you would be better off using the online site,2,App Experience & Ads,-0.9536768198013306,NEGATIVE
5dd1333b-aaf8-4f16-a08c-98bd50330e44,ATHIRA S,"i have ordered 5 days ago, still hasn't shipped",1,2025-05-26 05:27:58,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-26 22:03:11,i have ordered 5 days ago still hasnt shipped,1,Order & Delivery Issues,-0.7116960287094116,NEGATIVE
532ff684-49ce-4786-8703-db1cdaab1912,Jen Solon,"i like their items affordable and no shipping fee, all items deliver in one ship, even the cloth not so good but still good. and also has points after received",5,2025-05-26 04:48:31,,,i like their items affordable and no shipping fee all items deliver in one ship even the cloth not so good but still good and also has points after received,0,Product Quality & Value,0.9416949152946472,POSITIVE
81203429-cc99-498d-9325-b7e10830aef6,HAMZA QASIM,very. bad 👎 and cheater,1,2025-05-26 03:24:58,,,very bad  and cheater,0,Product Quality & Value,-0.8992250561714172,NEGATIVE
f07fa74d-23b4-4709-ace2-088561f844aa,Cat Peleti,Ot has cool stuff but to expensive,5,2025-05-26 02:50:03,,,ot has cool stuff but to expensive,0,Product Quality & Value,0.0,NEUTRAL
237789d5-b292-48d9-9b12-b9eff189b588,Yvonne Williams,love all there oroducts,5,2025-05-26 01:17:32,,,love all there oroducts,0,Product Quality & Value,0.9647145867347717,POSITIVE
c6192dec-5cb7-402c-8f27-5e2d654b8cf4,Minu Bajracharya,"I was doing order, Including 10 stuffs it should be $112.68 but Shein calculated $147.50. I was really surprised as it gave me the discount of $27.97, after discount it was 113.48 (after discount voucher plus my points discount). Its frustrating. I don't want to give star even 1. Please guys, calculate first before payment.",1,2025-05-26 01:05:03,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-26 04:43:13,i was doing order including 10 stuffs it should be 11268 but shein calculated 14750 i was really surprised as it gave me the discount of 2797 after discount it was 11348 after discount voucher plus my points discount its frustrating i dont want to give star even 1 please guys calculate first before payment,1,Order & Delivery Issues,-0.8056331276893616,NEGATIVE
4e226679-adda-47e3-94f5-e2d68512f1f4,the living Legend,scam's you out of your cash or your wallet.,1,2025-05-26 00:59:43,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-26 04:38:37,scams you out of your cash or your wallet,1,Order & Delivery Issues,0.0,NEUTRAL
722986b0-ef6e-4b26-b723-aac48d7639b1,raihan sarkar,"All the mini games are a scam, I have even tested on a secondary account, when you start any new game they give you lots of points to make it seem like you'll get a free items quickly then it gets to 95% it's shoots down to giving you 1% then .50% then.05% then .01% never letting you get the free prizes you might as well just buy the item as you're waating your time and have to spend more than the free item is actually worth. SHIEN IS THE WORST FOR THIS JUST GIVE ACTUALLY REWARDS!",1,2025-05-26 00:59:32,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-26 04:43:08,all the mini games are a scam i have even tested on a secondary account when you start any new game they give you lots of points to make it seem like youll get a free items quickly then it gets to 95 its shoots down to giving you 1 then 50 then05 then 01 never letting you get the free prizes you might as well just buy the item as youre waating your time and have to spend more than the free item is actually worth shien is the worst for this just give actually rewards,1,Order & Delivery Issues,-0.8413776755332947,NEGATIVE
809be78d-d836-4eb7-b72d-907e2866f6bd,Az Ma,"Extremely disappointed. My parcel is missing and SHEIN is asking for a written statement from the pickup point, but the staff refuses to provide one. I’ve gone there 3 times and keep getting told SHEIN must contact Hubbed first. No proper support from anyone. I’m tired of being bounced between SHEIN, Hubbed, and the pickup staff. Once I get my refund or parcel back, I’m uninstalling the app. This will be my last order with SHEIN.",1,2025-05-25 21:09:15,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-26 06:16:37,extremely disappointed my parcel is missing and shein is asking for a written statement from the pickup point but the staff refuses to provide one ive gone there 3 times and keep getting told shein must contact hubbed first no proper support from anyone im tired of being bounced between shein hubbed and the pickup staff once i get my refund or parcel back im uninstalling the app this will be my last order with shein,1,Order & Delivery Issues,-0.9261137843132019,NEGATIVE
e97872db-836a-4c6a-83f9-a37da2f57830,Gary Suggs,I deleted this app an its still on my phone.WHY?,1,2025-05-25 20:08:12,,,i deleted this app an its still on my phonewhy,2,App Experience & Ads,-0.8574584722518921,NEGATIVE
b7fb491c-6be2-460d-955e-3a7ff5b5a131,Shannon Hollingworth,Too Expensive,1,2025-05-25 19:32:55,,,too expensive,0,Product Quality & Value,-0.6990367770195007,NEGATIVE
2bb91cb0-27f7-4e1d-ac5a-4e97d09a59d2,Rollan Bunado,"too many scam on this app, please do not download this app",1,2025-05-25 18:48:46,,,too many scam on this app please do not download this app,2,App Experience & Ads,-0.917007327079773,NEGATIVE
2903efe7-71bb-45c9-bbb8-d000a681f854,Jamal York,Your app stated $200 for $10 purchase. That was untrue. Can't deal with false advertisement.,1,2025-05-25 18:35:40,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 22:26:59,your app stated 200 for 10 purchase that was untrue cant deal with false advertisement,2,App Experience & Ads,-0.9047255516052246,NEGATIVE
533e5582-9733-4650-aabc-cfd90c3c49ea,Catherine Abbott,"Insidious, cheap tat.",1,2025-05-25 18:06:39,,,insidious cheap tat,0,Product Quality & Value,0.0,NEUTRAL
aa315787-2ec9-4a80-a0a8-a4cb9ab62919,Maruim 890,this app almost has everything you need.,3,2025-05-25 17:01:36,,,this app almost has everything you need,2,App Experience & Ads,0.9341416358947754,POSITIVE
c31b4f9c-7708-4b6f-9767-411fc1da54c2,Maria Perez,welp I was scrolling in tik somebody just stole bridey design it's was SHEIN to her whole family we stand with you,1,2025-05-25 16:13:34,,,welp i was scrolling in tik somebody just stole bridey design its was shein to her whole family we stand with you,0,Product Quality & Value,-0.793615460395813,NEGATIVE
de664461-41aa-4ad5-94c5-8043c247b4ec,Cynthia Lewis,good style clothing,5,2025-05-25 15:59:49,,,good style clothing,0,Product Quality & Value,0.7180337905883789,POSITIVE
50643ff3-4b86-49ba-ad83-e432f35a0ec5,DLynnC (Techno Hippie),"5 ⭐ Loved it! 2023 UPDATE! My account got hacked on Shein where someone resent the same products to me which somehow caused Klarna to steal my new credit card info to charge me again for those stolen products sent to me, causing me to have to after deleting Shein app to now cancel Klarna who in my eyes committed fraud using my new cc I'd never given to that Swedish created app? And now they're items on Shein I can't find anywhere else but I'm too afraid to use my 💳 with them again in 2025",1,2025-05-25 15:50:29,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 21:48:37,5  loved it 2023 update my account got hacked on shein where someone resent the same products to me which somehow caused klarna to steal my new credit card info to charge me again for those stolen products sent to me causing me to have to after deleting shein app to now cancel klarna who in my eyes committed fraud using my new cc id never given to that swedish created app and now theyre items on shein i cant find anywhere else but im too afraid to use my  with them again in 2025,2,App Experience & Ads,-0.5933171510696411,NEGATIVE
3ba519bc-eab5-4965-87e6-b65cf29d8763,Khaled Qweder,This app is not opening in Syria despite the removal of sanctions. What is the reason?,1,2025-05-25 15:34:39,Hi there! We keep on striving to develop new shipping channels and to make sure our products become accessible to more locations!,2025-05-25 21:48:02,this app is not opening in syria despite the removal of sanctions what is the reason,2,App Experience & Ads,-0.7425034642219543,NEGATIVE
a975ba5a-5e87-44a6-adc1-e8790fb0e1fe,Carol Johnson,I absolutely love this app!!! The clothes are awesome and I love they're household items and I'm obsessed with their makeup and brushes💜💙💜💙💜,5,2025-05-25 14:52:45,,,i absolutely love this app the clothes are awesome and i love theyre household items and im obsessed with their makeup and brushes,2,App Experience & Ads,0.9885944128036499,POSITIVE
433f8ab2-94dc-41fa-a7e7-04c780bc14c8,Ravi THURAI,bro when i always play random games THIS AD SHOWS UP. AND THE AD IS REALLY ANNOYING. also pls remove the stupid SHEIN ad.,1,2025-05-25 14:40:33,"We apologize for any inconvenience. To disable notifications on your phone, go to Settings - Apps - Application Manager - SHEIN - Notifications.",2025-05-25 21:45:05,bro when i always play random games this ad shows up and the ad is really annoying also pls remove the stupid shein ad,2,App Experience & Ads,-0.940621554851532,NEGATIVE
6fee16ef-bc1d-4324-aecc-daa0e27732ca,Cebo Ngwenya,it's been a month I ordered and I haven't received it and there's no contact from them,1,2025-05-25 14:31:52,,,its been a month i ordered and i havent received it and theres no contact from them,1,Order & Delivery Issues,-0.8831177353858948,NEGATIVE
85e4ddee-31a1-4524-811f-60490d4ab7e7,A,"I used to buy stuffs from there but the quality really dropped and they tend to forget items in deliveries. Also, it is exactly like Temu now, making you wonder if they aren't affiliated or just the same company Making you ""win"" free items, same interface, this whole app is a big scam, don't be fooled",1,2025-05-25 14:27:38,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 21:44:35,i used to buy stuffs from there but the quality really dropped and they tend to forget items in deliveries also it is exactly like temu now making you wonder if they arent affiliated or just the same company making you win free items same interface this whole app is a big scam dont be fooled,1,Order & Delivery Issues,-0.9156712293624878,NEGATIVE
bf2ca51c-1a6e-4303-ac1f-232348e86e10,Unathi Cekiso,"I have a question,how many days does it take the order to come",1,2025-05-25 14:01:40,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 21:45:15,i have a questionhow many days does it take the order to come,1,Order & Delivery Issues,0.0,NEUTRAL
7e0692cf-15ce-442f-a471-91f62a589b67,Sarah P.,I love the wishlist and the points feature on this app it's just the raised prices 😭,4,2025-05-25 13:38:17,,,i love the wishlist and the points feature on this app its just the raised prices,2,App Experience & Ads,0.9571303129196167,POSITIVE
c350f69e-7f9c-4acb-b488-8cd046ac70fa,Daryl Paragoso,"Among all the shopping platforms online the most i like it so much, is shein because unlike other platform there's a lot of scammers there. When you order online in other platforms sometimes you will get the wrong item or worst got scam. But shein bro!! you can always be trusted to shein. only shein can be trusted on the word""what you see is what you get"". so I'ma give this app 5 star.",5,2025-05-25 12:17:29,,,among all the shopping platforms online the most i like it so much is shein because unlike other platform theres a lot of scammers there when you order online in other platforms sometimes you will get the wrong item or worst got scam but shein bro you can always be trusted to shein only shein can be trusted on the wordwhat you see is what you get so ima give this app 5 star,2,App Experience & Ads,0.7193125486373901,POSITIVE
30eb01c7-4f54-49dc-8a27-28f67f49fcb5,Conny videos,shein is good but when you add things on the cart the price always increases and that is kind of annoying,1,2025-05-25 11:45:05,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 22:29:46,shein is good but when you add things on the cart the price always increases and that is kind of annoying,0,Product Quality & Value,-0.786665678024292,NEGATIVE
2d7eacda-fc65-4eed-bd8c-b319b8bc2114,mohammed waleed,false application give you promotion code then deleted after you pay people lie everything is fake in this app,1,2025-05-25 11:03:24,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 22:28:35,false application give you promotion code then deleted after you pay people lie everything is fake in this app,2,App Experience & Ads,-0.9187823534011841,NEGATIVE
11d7c8f6-159b-487b-b621-32fb93cb0a7d,Cansu Lara,I used to shop from Shein regularly but I am uninstalling the app and no longer supporting the brand. Their advertising has become extremely aggressive and manipulative. The ads often appear on game apps and cannot be closed properly. Even when you press the X it redirects you to their website. This kind of tactic is intrusive and disrespectful to users. I do not support companies that use forced engagement to gain attention. There are plenty of other places to shop that respect user experience,1,2025-05-25 09:24:31,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 22:22:37,i used to shop from shein regularly but i am uninstalling the app and no longer supporting the brand their advertising has become extremely aggressive and manipulative the ads often appear on game apps and cannot be closed properly even when you press the x it redirects you to their website this kind of tactic is intrusive and disrespectful to users i do not support companies that use forced engagement to gain attention there are plenty of other places to shop that respect user experience,0,Product Quality & Value,-0.8943357467651367,NEGATIVE
a6ac0b44-bf08-45d5-9b54-7a20e887a88d,Camilo Cajes,I love all items and good product,5,2025-05-25 08:40:52,,,i love all items and good product,0,Product Quality & Value,0.9818520545959473,POSITIVE
a97101f5-26ea-4ecb-84a6-ffd5d86234b8,Morgan Cosgrove,"Due to the Tariffs, I would not recommend Shein anymore. Unfortunately they are struggling to keep up with the changes and seem to be having a hard time delivering people's items.",1,2025-05-25 07:37:11,,,due to the tariffs i would not recommend shein anymore unfortunately they are struggling to keep up with the changes and seem to be having a hard time delivering peoples items,0,Product Quality & Value,-0.9183277487754822,NEGATIVE
d7a869ac-eea4-47a0-b10a-8aeb0d342b60,Berry B,Takes artists works and pastes it on their clothes without paying artists. Sells crochet?? No machine can make crochet. If you are buying it for less than 10 imagine what they are paying the person who made it.,1,2025-05-25 06:16:06,,,takes artists works and pastes it on their clothes without paying artists sells crochet no machine can make crochet if you are buying it for less than 10 imagine what they are paying the person who made it,0,Product Quality & Value,0.0,NEUTRAL
33f73abb-4b27-4671-a411-c2179a166050,Terria Nash,"I used to LOVE Shein. I've been a customer for many years. However, they recently scammed me. Then, I did research and found out that they have been scamming since January. I don't know if this has anything to do with the tariffs, but this is new for me. (1) They send you a fake/made-up tracking number, (2) They cancel some things off your orders, (3rd) It shows out for delivery - then delivered. However, the package(s) has never been received. (4) They then blame the delivery company. That's it",1,2025-05-25 05:07:58,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 21:39:12,i used to love shein ive been a customer for many years however they recently scammed me then i did research and found out that they have been scamming since january i dont know if this has anything to do with the tariffs but this is new for me 1 they send you a fakemadeup tracking number 2 they cancel some things off your orders 3rd it shows out for delivery  then delivered however the packages has never been received 4 they then blame the delivery company thats it,1,Order & Delivery Issues,-0.8354585766792297,NEGATIVE
50cd6417-a10c-468d-8081-c1ca31c539c9,Kalarantozy,this is crazy I played yotr game I'm done of inviting that the games needed but I didn't receive my prize you have to fixed this SheIn I didn't do any violation so why didn't you send my prize?,1,2025-05-25 05:06:09,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 21:38:52,this is crazy i played yotr game im done of inviting that the games needed but i didnt receive my prize you have to fixed this shein i didnt do any violation so why didnt you send my prize,1,Order & Delivery Issues,-0.8902387022972107,NEGATIVE
dce39b84-a111-44ee-8506-b49066535e8b,Darralyne Broadhead,"I find it very tedious and much too repetitive . I WILL NOT USE SHEIN , EVER . The clothes seem trashy and cheap , typical of the general quality from the country of origin . 😡",1,2025-05-25 04:26:30,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-24 22:22:54,i find it very tedious and much too repetitive  i will not use shein  ever  the clothes seem trashy and cheap  typical of the general quality from the country of origin,0,Product Quality & Value,-0.9430797696113586,NEGATIVE
b77b32db-3447-4cab-ba9f-dffe1f835c72,Dianne Leslie Masamayor Muñoz,"this app is very good and has a nice quality of products, very affordable",4,2025-05-25 04:16:37,,,this app is very good and has a nice quality of products very affordable,2,App Experience & Ads,0.979213535785675,POSITIVE
4d7e5160-bb55-4443-8c9a-a8ec8eebba9d,Lisa Edwards,I find it so hard to just order what I want without constant things popping up deals. Just wanna order and pay. Took me so long closing different parts I gave up even tryna find my order ! Deleted but shame.,1,2025-05-25 04:07:55,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 21:45:15,i find it so hard to just order what i want without constant things popping up deals just wanna order and pay took me so long closing different parts i gave up even tryna find my order  deleted but shame,1,Order & Delivery Issues,-0.8872276544570923,NEGATIVE
ec6fd6bb-b54f-468c-b82e-cee904a73d13,Caprisun Fan,too expensive and no more express shipping it cost damn near twenty dollars for two little items.,1,2025-05-25 03:58:39,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 21:46:36,too expensive and no more express shipping it cost damn near twenty dollars for two little items,1,Order & Delivery Issues,-0.8999608755111694,NEGATIVE
a9fe33ea-f4b7-4c29-bff3-c90dd878bcb6,Casey neidig,absolutely reccomend shein; fast delivery; what you see is literally what you get. products are made well and durable. shipping is cheap and fast. love shein,5,2025-05-25 03:44:13,,,absolutely reccomend shein fast delivery what you see is literally what you get products are made well and durable shipping is cheap and fast love shein,0,Product Quality & Value,0.9757802486419678,POSITIVE
293435e4-7844-42f3-a4db-2768c9d28d52,Elizabeth,"Don't trust this app, it's shady.",1,2025-05-25 03:43:02,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 21:45:46,dont trust this app its shady,2,App Experience & Ads,-0.8976839780807495,NEGATIVE
38d40f20-7fb0-4fdb-ab45-0a17d1bef5a8,Marion Greenwood,"the quality is reflected in the price, cheap and nasty. too many notifications.",2,2025-05-25 03:12:32,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 05:29:57,the quality is reflected in the price cheap and nasty too many notifications,2,App Experience & Ads,-0.8170702457427979,NEGATIVE
cc72e3b7-49b6-4aa6-ae81-eeafedc7c1bc,Aya Sinno,In my personal opinion this app is super great it has trendy clothes that I realy adored like litterly this app was my fashion list!,5,2025-05-25 01:56:43,,,in my personal opinion this app is super great it has trendy clothes that i realy adored like litterly this app was my fashion list,2,App Experience & Ads,0.9871078133583069,POSITIVE
ea4b57c8-f416-41c0-b5e4-df93610c4ce3,pete kib,"I ordered clothes from Canada. When I checked the details of the order , I read that if the package is delivered by DHL, I am going to pay the extra amount. That's crazy . why don't you just send it with another courier? Also, the price increased when I checked out .",1,2025-05-25 01:13:23,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 04:22:03,i ordered clothes from canada when i checked the details of the order  i read that if the package is delivered by dhl i am going to pay the extra amount thats crazy  why dont you just send it with another courier also the price increased when i checked out,1,Order & Delivery Issues,-0.733879566192627,NEGATIVE
12acdd56-5500-4d01-8548-c2ba3f80f18a,Sithembiso Zwane,good quality branded clothings,3,2025-05-25 00:57:58,"We are very happy to receive your evaluation, if you are satisfied with us, please feel free to adjust the star rating you think is suitable for our service, thank you!",2025-05-25 04:43:14,good quality branded clothings,0,Product Quality & Value,0.7078652381896973,POSITIVE
273b333f-637a-499c-be94-7ccb90069659,Michael Belgar,Terminated my Puppy Keep account because of cancelling my order. 👎👎👎👎,1,2025-05-25 00:37:26,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 04:23:10,terminated my puppy keep account because of cancelling my order,1,Order & Delivery Issues,-0.8383981585502625,NEGATIVE
05563b57-e9dd-426a-896c-bcab10649f76,Evelynn Shaw,I love this app cute clothes but they've been sending me wrong stuff but I'm not complaining I ordered a 5 dollar shirt got a pair of uggs which are REALLY expensive and I get it for five dollars???,3,2025-05-25 00:03:11,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-25 04:42:39,i love this app cute clothes but theyve been sending me wrong stuff but im not complaining i ordered a 5 dollar shirt got a pair of uggs which are really expensive and i get it for five dollars,1,Order & Delivery Issues,-0.4971097707748413,NEGATIVE
e7079447-3c96-497b-be55-74945bb7fc2e,David Carriere,thy noble steed speaks positive upon thy merchant. thou ti's honorable as a knight holding a broadsword. devoid of hersey I tip my crown upon thee who does not beeseech.their platform is no quandary but a simple quest to thy riches.,4,2025-05-24 22:25:02,,,thy noble steed speaks positive upon thy merchant thou tis honorable as a knight holding a broadsword devoid of hersey i tip my crown upon thee who does not beeseechtheir platform is no quandary but a simple quest to thy riches,0,Product Quality & Value,0.0,NEUTRAL
59b0215c-bb49-451e-b7ea-2e9aab9b06b3,Leighton Wiser,grea and they have everything,5,2025-05-24 22:06:00,,,grea and they have everything,0,Product Quality & Value,0.0,NEUTRAL
32fef456-4190-463f-a94d-951845561886,Raymundo Sifuentes,I was trying to buy a simple 34ct of gallons them I'm Bombarded with dozens of offers that I can't skip past,1,2025-05-24 21:58:14,,,i was trying to buy a simple 34ct of gallons them im bombarded with dozens of offers that i cant skip past,1,Order & Delivery Issues,-0.5146622657775879,NEGATIVE
